Company,#,Deal Type,Date,Amount,Raised to Date,Pre-Val,Post-Val,Investors,Status,Stage,Source File
XyloMind Technologies,2,Seed Round,2015-12-01,7319178.7,13466822.9,45164252.1,52483430.7,Optum,Completed,Generating Revenue,Synthetic_Augmented_4000.csv
XyloMind Technologies,3,Accelerator/Incubator,2014-11-01,6147644.2,6147644.2,26751723.0,32899367.2,n.d.,Completed,Generating Revenue,Synthetic_Augmented_4000.csv
JexoLink HQ,1,Early Stage VC (Series B),2020-11-01,13270302.5,33125196.1,79880298.4,93150600.9,Bold Capital Partners; Wa’ed Ventures,Completed,Pre-Clinical Trials,Synthetic_Augmented_4000.csv
JexoLink HQ,2,Early Stage VC (Series A),2019-12-01,17642234.7,19854893.6,47107695.4,64749930.1,n.d.,n.d.,Early Stage VC,Synthetic_Augmented_4000.csv
JexoLink HQ,3,Seed Round,2018-09-01,2212658.8,2212658.8,3687764.7,5900423.6,Bain Capital Ventures,Completed,Generating Revenue,Synthetic_Augmented_4000.csv
ArcaPath Pay,1,Series C,2024-04-01,89214901.3,138616093.5,2566304040.9,2655518942.2,n.d.,Completed,Late Stage VC,Synthetic_Augmented_4000.csv
ArcaPath Pay,2,Series B,2023-04-01,37232943.8,49401192.2,1025180308.7,1062413252.5,n.d.,Completed,Generating Revenue,Synthetic_Augmented_4000.csv
ArcaPath Pay,3,Series A,2021-12-01,3276076.0,12168248.4,514788565.4,518064641.4,n.d.,Completed,Early Stage VC,Synthetic_Augmented_4000.csv
ArcaPath Pay,4,Seed Round,2020-12-01,8892172.4,8892172.4,60434976.1,69327148.5,"Hitachi Ventures, Leaps by Bayer",Completed,Seed Round,Synthetic_Augmented_4000.csv
ArcaPath Pay,5,Debt - General,2024-11-01,27447682.3,166063775.7,,,n.d.,Completed,Debt,Synthetic_Augmented_4000.csv
JexoForge AI,1,Early Stage VC (Series A),2019-11-01,71466495.3,87077825.6,449978808.7,521445304.1,"Andreessen Horowitz, Munich Re Ventures, Opera Tech Ventures, Alven, Anthemis",Completed,Generating Revenue,Synthetic_Augmented_4000.csv
JexoForge AI,2,Seed Round,2018-10-01,15611330.2,15611330.2,100689476.0,116300806.3,n.d.,Completed,Generating Revenue,Synthetic_Augmented_4000.csv
OraForge Labs,1,Series A,2021-12-01,18776271.3,28498608.3,65991673.8,84767945.1,n.d.,Completed,Early Stage VC,Synthetic_Augmented_4000.csv
OraForge Labs,2,Seed Round,2020-05-01,9722337.1,9722337.1,44503718.6,54226055.7,n.d.,n.d.,Seed Round,Synthetic_Augmented_4000.csv
OraForge Labs,3,Grant,2021-02-01,5000000.0,,,,n.d.,Completed,Generating Revenue,Synthetic_Augmented_4000.csv
HelioSpark AI,1,Series E,2019-10-01,179041599.5,395112211.0,5757666714.5,5936708314.0,n.d.,Completed,Generating Revenue,Synthetic_Augmented_4000.csv
HelioSpark AI,2,Series D,2018-10-01,41317938.4,216070611.4,2434318298.3,2475636236.7,n.d.,Completed,Generating Revenue,Synthetic_Augmented_4000.csv
HelioSpark AI,3,Series C,2017-05-01,105817075.3,174752673.1,818854916.1,924671991.4,Morgan Stanley,n.d.,Generating Revenue,Synthetic_Augmented_4000.csv
HelioSpark AI,4,Series B,2015-11-01,44388876.9,68935597.8,242933192.9,287322069.8,August Capital,n.d.,Early Stage VC,Synthetic_Augmented_4000.csv
HelioSpark AI,5,Series A,2014-08-01,23483921.8,24546720.9,91559813.5,115043735.3,n.d.,Completed,Early Stage VC,Synthetic_Augmented_4000.csv
HelioSpark AI,6,Seed Round,2013-04-01,1062799.0,1062799.0,7620999.2,8683798.2,n.d.,Completed,Seed Round,Synthetic_Augmented_4000.csv
HelioSpark AI,7,Grant,2013-05-01,,,,,DST Global,Completed,Grant,Synthetic_Augmented_4000.csv
PikoSense Robotics,1,Series A,2016-07-01,3263268.4,19025525.1,137013702.7,140276971.1,n.d.,Completed,Generating Revenue,Synthetic_Augmented_4000.csv
PikoSense Robotics,2,Seed Round,2014-10-01,15762256.7,15762256.7,93375157.7,109137414.4,n.d.,Completed,Startup,Synthetic_Augmented_4000.csv
QuantLink Labs,1,Later Stage VC (Series F),2022-06-01,250912527.1,964263639.5,7966152075.2,8217064602.3,Crosslink Capital,Completed,Late Stage VC,Synthetic_Augmented_4000.csv
QuantLink Labs,2,Later Stage VC (Series E),2020-12-01,420915005.9,713351112.5,3894724235.8,4315639241.7,n.d.,n.d.,Generating Revenue,Synthetic_Augmented_4000.csv
QuantLink Labs,3,Later Stage VC (Series D),2019-06-01,140768948.7,292436106.6,1850473747.6,1991242696.2,n.d.,n.d.,Late Stage VC,Synthetic_Augmented_4000.csv
QuantLink Labs,4,Later Stage VC (Series C),2017-08-01,57960988.2,151667157.9,1174132056.1,1232093044.3,Placeholder,Completed,Late Stage VC,Synthetic_Augmented_4000.csv
QuantLink Labs,5,Early Stage VC (Series B),2015-10-01,57657171.2,93706169.8,389848041.4,447505212.5,n.d.,n.d.,Generating Revenue,Synthetic_Augmented_4000.csv
QuantLink Labs,6,Early Stage VC (Series A),2014-06-01,35728148.1,36048998.6,220310537.4,256038685.5,EnerTech,Completed,Early Stage VC,Synthetic_Augmented_4000.csv
QuantLink Labs,7,Seed Round,2013-07-01,320850.5,320850.5,6011614.7,6332465.2,"Accel, Insight Venture Management, LLC.",Completed,Startup,Synthetic_Augmented_4000.csv
MiraPath Robotics,1,Seed Round,2016-12-01,13807718.2,15039909.4,82549597.6,96357315.8,Lightspeed Venture Partners,Completed,Seed Round,Synthetic_Augmented_4000.csv
MiraPath Robotics,2,Accelerator/Incubator,2014-11-01,1232191.3,1232191.3,7060501.5,8292692.8,n.d.,Completed,Generating Revenue,Synthetic_Augmented_4000.csv
OraCloud AI,1,Series B,2020-01-01,30976783.0,55548966.4,113871257.2,144848040.1,"Gaorong Capital, Pavilion Capital, Unicorn Ventures, eGarden Ventures, GSR Ventures, Vision Plus Capital",n.d.,Generating Revenue,Synthetic_Augmented_4000.csv
OraCloud AI,2,Series A,2019-01-01,18389604.7,24572183.4,52207455.0,70597059.8,n.d.,Completed,Startup,Synthetic_Augmented_4000.csv
OraCloud AI,3,Seed Round,2017-06-01,6182578.7,6182578.7,21823692.0,28006270.7,n.d.,Completed,Seed Round,Synthetic_Augmented_4000.csv
HelioBase Technologies,1,Series E,2026-06-01,155905235.7,359176918.9,3504390494.3,3660295730.0,OMERS Growth Equity,Completed,Late Stage VC,Synthetic_Augmented_4000.csv
HelioBase Technologies,2,Series D,2025-02-01,51654296.2,203271683.2,2460444012.2,2512098308.3,n.d.,Completed,Late Stage VC,Synthetic_Augmented_4000.csv
HelioBase Technologies,3,Series C,2023-12-01,23065699.6,151617387.0,1033165181.4,1056230881.0,n.d.,n.d.,Generating Revenue,Synthetic_Augmented_4000.csv
HelioBase Technologies,4,Series B,2022-06-01,12557190.5,128551687.5,470746980.1,483304170.6,n.d.,Completed,Generating Revenue,Synthetic_Augmented_4000.csv
HelioBase Technologies,5,Series A,2020-08-01,82126073.6,115994497.0,168611407.1,250737480.8,Breakthrough Energy Ventures,n.d.,Generating Revenue,Synthetic_Augmented_4000.csv
HelioBase Technologies,6,Seed Round,2018-10-01,,33868423.3,197109897.6,230978320.9,n.d.,Completed,n.d.,Synthetic_Augmented_4000.csv
NovaForge HQ,1,Early Stage VC (Series A),2016-02-01,1646116.3,1761221.4,22483825.7,24129942.0,n.d.,Completed,Startup,Synthetic_Augmented_4000.csv
NovaForge HQ,2,Seed Round,2014-11-01,115105.0,115105.0,29212001.7,29327106.7,"Index Ventures, Tencent, IVP, Spark Capital, Greylock, Benchmark",Completed,Seed Round,Synthetic_Augmented_4000.csv
UmbraGrid,1,Series B,2018-08-01,16713483.2,57910333.5,240575643.7,257289126.9,Greenspring Associates,Completed,Clinical Trials - Phase 2,Synthetic_Augmented_4000.csv
UmbraGrid,2,Series A,2017-01-01,39675892.0,41196850.3,232587211.8,272263103.8,n.d.,Completed,Early Stage VC,Synthetic_Augmented_4000.csv
UmbraGrid,3,Seed Round,2015-10-01,1520958.3,1520958.3,9251612.9,10772571.1,Newfund,Completed,Seed Round,Synthetic_Augmented_4000.csv
UmbraGrid,4,Debt - General,2018-11-01,6507615.7,64417949.2,,,"DST Global, Coatue, General Atlantic, ICONIQ Capital, Dragoneer, Menlo Ventures",Completed,Generating Revenue,Synthetic_Augmented_4000.csv
OraScale Pay,1,Seed Round,2021-11-01,34576518.9,37293066.2,228636572.5,263213091.4,n.d.,Completed,Seed Round,Synthetic_Augmented_4000.csv
OraScale Pay,2,Angel (individual),2020-06-01,2716547.4,2716547.4,17660158.7,20376706.1,n.d.,Completed,Angel,Synthetic_Augmented_4000.csv
ZettaGrid Systems,1,Series A,2023-02-01,,15951073.2,83832483.4,93040469.2,n.d.,Completed,Early Stage VC,Synthetic_Augmented_4000.csv
ZettaGrid Systems,2,Seed Round,2021-05-01,6743087.4,6743087.4,33931116.0,40674203.4,n.d.,Completed,Generating Revenue,Synthetic_Augmented_4000.csv
ArcaGrid Bio,1,Later Stage VC (Series D),2025-06-01,635502161.1,996838077.3,9937162843.5,10572665004.6,"Target Global, General Catalyst, Spark Capital, BlackRock, Fidelity, Altimeter",Completed,Generating Revenue,Synthetic_Augmented_4000.csv
ArcaGrid Bio,2,Later Stage VC (Series C),2024-05-01,173686587.2,361335916.3,3698434172.8,3872120760.0,n.d.,Completed,Generating Revenue,Synthetic_Augmented_4000.csv
ArcaGrid Bio,3,Early Stage VC (Series B),2022-07-01,110342915.4,187649329.1,183904859.1,294247774.5,n.d.,n.d.,Early Stage VC,Synthetic_Augmented_4000.csv
ArcaGrid Bio,4,Early Stage VC (Series A),2020-07-01,62513520.1,77306413.7,167383732.6,229897252.7,CapitalG,n.d.,Generating Revenue,Synthetic_Augmented_4000.csv
ArcaGrid Bio,5,Seed Round,2018-12-01,14792893.5,14792893.5,76253875.1,91046768.6,"Point72 Ventures, Raptor Group, Route 66 Ventures, SBI Group",n.d.,Seed Round,Synthetic_Augmented_4000.csv
ArcaGrid Bio,6,Secondary Transaction - Private,2025-08-01,,996838077.3,,,n.d.,Completed,Generating Revenue,Synthetic_Augmented_4000.csv
CevaForge AI,1,Series C,2024-07-01,87155991.7,124485488.5,807112438.8,894268430.5,"Andreessen Horowitz, ICONIQ Growth",Completed,Late Stage VC,Synthetic_Augmented_4000.csv
CevaForge AI,2,Series B,2022-07-01,20009951.3,37329496.8,292251097.9,312261049.2,n.d.,n.d.,Startup,Synthetic_Augmented_4000.csv
CevaForge AI,3,Series A,2021-03-01,9038924.1,17319545.5,95975592.1,105014516.2,n.d.,Completed,Early Stage VC,Synthetic_Augmented_4000.csv
CevaForge AI,4,Seed Round,2020-03-01,7256692.6,8280621.4,45752363.8,53009056.4,n.d.,n.d.,Generating Revenue,Synthetic_Augmented_4000.csv
CevaForge AI,5,Accelerator/Incubator,2018-02-01,1023928.8,1023928.8,4455563.2,5479492.0,n.d.,Completed,Generating Revenue,Synthetic_Augmented_4000.csv
CevaForge AI,6,Debt - General,2025-01-01,10433496.2,134918984.6,,,n.d.,n.d.,Profitable,Synthetic_Augmented_4000.csv
ArcaShift Health,1,Seed Round,2016-06-01,2367694.6,10350425.2,101809528.2,104177222.8,Spark Capital,Completed,Seed Round,Synthetic_Augmented_4000.csv
ArcaShift Health,2,Accelerator/Incubator,2015-03-01,7982730.6,7982730.6,40886074.5,48868805.2,n.d.,n.d.,Generating Revenue,Synthetic_Augmented_4000.csv
NovaPulse Robotics,1,Seed Round,2020-06-01,508464.5,508464.5,1974495.0,2482959.5,Jane Street Capital,Completed,Seed Round,Synthetic_Augmented_4000.csv
ArcaMetric Labs,1,Seed Round,2019-12-01,7442216.9,15117571.2,109537035.9,116979252.8,"EQT Ventures, Lowercarbon Capital, Happiness Capital, REWE Group, Sazaby League, M Ventures",Completed,Generating Revenue,Synthetic_Augmented_4000.csv
ArcaMetric Labs,2,Angel (individual),2019-01-01,7675354.4,7675354.4,41086758.9,48762113.3,n.d.,Completed,Generating Revenue,Synthetic_Augmented_4000.csv
LyraDash Pay,1,Seed Round,2020-02-01,2503990.1,2503990.1,14535226.5,17039216.6,"Insight Partners, GIC, Tencent, Allianz X, Valar Ventures, Horizons Ventures",Completed,Generating Revenue,Synthetic_Augmented_4000.csv
VertaByte Pay,1,Early Stage VC (Series B),2024-09-01,53473749.4,113482918.8,309867074.9,363340824.4,n.d.,Completed,Pre-Clinical Trials,Synthetic_Augmented_4000.csv
VertaByte Pay,2,Early Stage VC (Series A),2022-09-01,45643022.4,60009169.4,81103070.2,126746092.6,n.d.,Completed,Generating Revenue,Synthetic_Augmented_4000.csv
VertaByte Pay,3,Seed Round,2021-10-01,14366147.0,14366147.0,85979703.1,100345850.1,n.d.,Completed,Seed Round,Synthetic_Augmented_4000.csv
VertaByte Pay,4,Debt - General,2025-05-01,2272157.0,115755075.8,,,n.d.,Completed,Debt,Synthetic_Augmented_4000.csv
EmberDash Labs,1,Series D,2026-06-01,230550240.1,388234141.3,1666059490.7,1896609730.8,n.d.,Completed,Late Stage VC,Synthetic_Augmented_4000.csv
EmberDash Labs,2,Series C,2025-10-01,55803221.6,157683901.1,1218039932.1,1273843153.7,n.d.,Completed,Generating Revenue,Synthetic_Augmented_4000.csv
EmberDash Labs,3,Series B,2024-12-01,82382978.0,101880679.5,451906456.6,534289434.7,n.d.,n.d.,Early Stage VC,Synthetic_Augmented_4000.csv
EmberDash Labs,4,Series A,2023-06-01,11215645.7,19497701.5,293727291.4,304942937.1,"Sequoia Capital, Wing Venture Capital",n.d.,Generating Revenue,Synthetic_Augmented_4000.csv
EmberDash Labs,5,Seed Round,2021-12-01,244969.8,8282055.7,161480669.0,161725638.8,n.d.,Completed,Seed Round,Synthetic_Augmented_4000.csv
EmberDash Labs,6,Accelerator/Incubator,2020-09-01,8037085.9,8037085.9,51972755.4,60009841.3,n.d.,n.d.,Generating Revenue,Synthetic_Augmented_4000.csv
VantaCore Technologies,1,Early Stage VC (Series A),2018-12-01,30089457.1,38588042.4,95571070.9,125660528.0,n.d.,Completed,Early Stage VC,Synthetic_Augmented_4000.csv
VantaCore Technologies,2,Seed Round,2017-02-01,2413792.1,8498585.3,24710950.3,27124742.3,n.d.,Completed,Generating Revenue,Synthetic_Augmented_4000.csv
VantaCore Technologies,3,Accelerator/Incubator,2015-12-01,6084793.3,6084793.3,34937429.8,41022223.1,n.d.,Completed,Generating Revenue,Synthetic_Augmented_4000.csv
PraxLink HQ,1,Later Stage VC (Series D),2023-01-01,270714819.9,691026645.5,10641837716.3,10912552536.2,ICONIQ Growth,n.d.,Generating Revenue,Synthetic_Augmented_4000.csv
PraxLink HQ,2,Later Stage VC (Series C),2021-04-01,111389320.1,420311825.6,3924398739.7,4035788059.8,n.d.,Completed,Generating Revenue,Synthetic_Augmented_4000.csv
PraxLink HQ,3,Early Stage VC (Series B),2019-04-01,128732853.3,308922505.4,1523077867.8,1651810721.1,Builders VC,Completed,Early Stage VC,Synthetic_Augmented_4000.csv
PraxLink HQ,4,Early Stage VC (Series A),2017-04-01,165785761.3,180189652.1,735427469.0,901213230.3,n.d.,n.d.,Generating Revenue,Synthetic_Augmented_4000.csv
PraxLink HQ,5,Seed Round,2016-04-01,14403890.8,14403890.8,24006484.7,38410375.5,n.d.,Completed,Generating Revenue,Synthetic_Augmented_4000.csv
VertaSpark Health,1,Series F,2026-06-01,684353850.9,1384919924.2,40744824269.4,41429178120.3,"Kindred Ventures, T. Rowe Price",Completed,Generating Revenue,Synthetic_Augmented_4000.csv
VertaSpark Health,2,Series E,2025-02-01,199211872.2,700566073.3,25739198449.8,25938410322.0,n.d.,Completed,Late Stage VC,Synthetic_Augmented_4000.csv
VertaSpark Health,3,Series D,2023-09-01,158599775.9,501354201.1,9200292716.3,9358892492.2,n.d.,Completed,Late Stage VC,Synthetic_Augmented_4000.csv
VertaSpark Health,4,Series C,2021-11-01,76308858.1,342754425.2,5013454675.7,5089763533.8,n.d.,Completed,Late Stage VC,Synthetic_Augmented_4000.csv
VertaSpark Health,5,Series B,2020-11-01,65055814.5,266445567.1,1727626625.1,1792682439.7,n.d.,Completed,Early Stage VC,Synthetic_Augmented_4000.csv
VertaSpark Health,6,Series A,2019-06-01,164071558.0,201389752.5,545014083.1,709085641.1,n.d.,Completed,Generating Revenue,Synthetic_Augmented_4000.csv
VertaSpark Health,7,Seed Round,2018-03-01,34450580.0,37318194.5,227606042.2,262056622.2,n.d.,Completed,Generating Revenue,Synthetic_Augmented_4000.csv
VertaSpark Health,8,Angel (individual),2017-04-01,2867614.5,2867614.5,14278690.3,17146304.8,n.d.,n.d.,Generating Revenue,Synthetic_Augmented_4000.csv
GravaNest Health,1,Later Stage VC (Series C),2019-01-01,168185284.5,211753766.5,914315268.3,1082500552.9,Index Ventures,Completed,Late Stage VC,Synthetic_Augmented_4000.csv
GravaNest Health,2,Early Stage VC (Series B),2016-12-01,36513360.9,43568482.0,193655090.0,230168450.8,n.d.,Completed,Early Stage VC,Synthetic_Augmented_4000.csv
GravaNest Health,3,Early Stage VC (Series A),2014-12-01,2714715.0,7055121.1,137989974.6,140704689.6,B Capital,Completed,Early Stage VC,Synthetic_Augmented_4000.csv
GravaNest Health,4,Seed Round,2013-10-01,4340406.1,4340406.1,101860965.6,106201371.7,n.d.,Completed,Seed Round,Synthetic_Augmented_4000.csv
GravaNest Health,5,Secondary Transaction,2019-08-01,,211753766.5,,,n.d.,Completed,n.d.,Synthetic_Augmented_4000.csv
MiraGrid Bio,1,Series E,2026-06-01,660602177.8,1395569771.0,32536738662.3,33197340840.1,n.d.,Completed,Generating Revenue,Synthetic_Augmented_4000.csv
MiraGrid Bio,2,Series D,2025-08-01,108497153.0,734967593.1,14065986796.3,14174483949.3,Lombard Odier Investment Managers,n.d.,Late Stage VC,Synthetic_Augmented_4000.csv
MiraGrid Bio,3,Series C,2024-04-01,341718531.9,626470440.2,5045287283.3,5387005815.2,n.d.,Completed,Late Stage VC,Synthetic_Augmented_4000.csv
MiraGrid Bio,4,Series B,2022-10-01,265119674.6,284751908.3,1672234247.4,1937353922.0,"Coatue, DRW Venture Capital, SCB 10X, Sequoia Capital, Spark Capital, Stripes",n.d.,Generating Revenue,Synthetic_Augmented_4000.csv
MiraGrid Bio,5,Series A,2021-12-01,15341099.1,19632233.7,76938464.7,92279563.8,Astral Capital,n.d.,Startup,Synthetic_Augmented_4000.csv
MiraGrid Bio,6,Seed Round,2021-03-01,4291134.6,4291134.6,9642160.9,13933295.6,Credit Suisse,Completed,Generating Revenue,Synthetic_Augmented_4000.csv
MiraGrid Bio,7,Debt - General,2026-06-30,8849913.5,1404419684.4,,,CapitalG,Completed,Generating Revenue,Synthetic_Augmented_4000.csv
XyloVault Health,1,Seed Round,2014-11-01,5548641.1,10276318.7,53517677.5,59066318.6,n.d.,Completed,Generating Revenue,Synthetic_Augmented_4000.csv
XyloVault Health,2,Accelerator/Incubator,2013-11-01,4727677.6,4727677.6,24042869.9,28770547.6,n.d.,n.d.,Startup,Synthetic_Augmented_4000.csv
TessaVault Robotics,1,Early Stage VC (Series B),2023-11-01,24735173.2,34312020.4,149406141.9,174141315.0,"FoodLabs, Salvia",Completed,Generating Revenue,Synthetic_Augmented_4000.csv
TessaVault Robotics,2,Early Stage VC (Series A),2022-02-01,7923058.9,9576847.2,15675714.2,23598773.1,"Lightspeed Venture Partners, Wicklow Capital",Completed,Product Development,Synthetic_Augmented_4000.csv
TessaVault Robotics,3,Seed Round,2020-11-01,1653788.3,1653788.3,8987227.5,10641015.8,n.d.,Completed,Seed Round,Synthetic_Augmented_4000.csv
GravaPulse HQ,1,Early Stage VC (Series B),2016-08-01,25166164.6,83448580.8,902605556.9,927771721.5,n.d.,Completed,Early Stage VC,Synthetic_Augmented_4000.csv
GravaPulse HQ,2,Early Stage VC (Series A),2014-10-01,18502270.4,58282416.2,469423870.4,487926140.7,n.d.,Completed,Early Stage VC,Synthetic_Augmented_4000.csv
GravaPulse HQ,3,Seed Round,2013-02-01,39780145.8,39780145.8,226945677.0,266725822.9,Intesa Sanpaolo,n.d.,Startup,Synthetic_Augmented_4000.csv
GravaPulse HQ,4,Debt - General,2017-05-01,,361780097.2,,,BlackRock,Completed,Generating Revenue,Synthetic_Augmented_4000.csv
NexaPath Technologies,1,Early Stage VC (Series B),2025-02-01,42978219.4,81451548.5,148745291.2,191723510.6,n.d.,Completed,Early Stage VC,Synthetic_Augmented_4000.csv
NexaPath Technologies,2,Early Stage VC (Series A),2023-09-01,25894294.1,38473329.1,147698746.8,173593041.0,"Sequoia Capital, Wing Venture Capital",Completed,Generating Revenue,Synthetic_Augmented_4000.csv
NexaPath Technologies,3,Seed Round,2022-10-01,12579035.0,12579035.0,65462907.1,78041942.0,n.d.,Completed,Startup,Synthetic_Augmented_4000.csv
PraxLoop Bio,1,Series B,2015-01-01,14580638.5,34248348.1,749402615.3,763983253.8,Peter Lee,Completed,Startup,Synthetic_Augmented_4000.csv
PraxLoop Bio,2,Series A,2013-10-01,17850381.9,19667709.6,256533843.8,274384225.6,Quadrant Private Equity,Completed,Generating Revenue,Synthetic_Augmented_4000.csv
PraxLoop Bio,3,Seed Round,2012-07-01,,1817327.7,12497782.2,14315110.0,Kleiner Perkins,n.d.,Seed Round,Synthetic_Augmented_4000.csv
PraxLoop Bio,4,Debt - General,2016-04-01,30022037.7,64270385.8,,,n.d.,Completed,Debt,Synthetic_Augmented_4000.csv
VantaByte HQ,1,Later Stage VC (Series D),2020-02-01,255733471.1,521265780.2,1375990419.9,1631723891.0,n.d.,Completed,Generating Revenue,Synthetic_Augmented_4000.csv
VantaByte HQ,2,Later Stage VC (Series C),2019-02-01,194960224.2,265532309.1,1011741132.5,1206701356.7,n.d.,Completed,Late Stage VC,Synthetic_Augmented_4000.csv
VantaByte HQ,3,Early Stage VC (Series B),2017-01-01,24150945.9,70572084.9,618153633.3,642304579.3,n.d.,Completed,Early Stage VC,Synthetic_Augmented_4000.csv
VantaByte HQ,4,Early Stage VC (Series A),2015-09-01,38629384.7,46421138.9,199421688.8,238051073.5,n.d.,Completed,Early Stage VC,Synthetic_Augmented_4000.csv
VantaByte HQ,5,Seed Round,2014-05-01,7791754.2,7791754.2,46027634.5,53819388.7,"Temasek, Intesa Sanpaolo, Morgan Stanley, Eurazeo, ING, JPMorgan Chase",Completed,Seed Round,Synthetic_Augmented_4000.csv
IonaLedger Bio,1,Early Stage VC (Series B),2016-04-01,63369255.6,183805037.8,1990953376.7,2054322632.2,"BNP Paribas, Credit Agricole CIB, JP Morgan Chase, UniCredit",Completed,Early Stage VC,Synthetic_Augmented_4000.csv
IonaLedger Bio,2,Early Stage VC (Series A),2015-02-01,120149750.7,120435782.2,691842026.7,811991777.3,n.d.,Completed,Early Stage VC,Synthetic_Augmented_4000.csv
IonaLedger Bio,3,Seed Round,2013-10-01,,286031.5,1470065.8,1756097.3,n.d.,Completed,Generating Revenue,Synthetic_Augmented_4000.csv
IonaLedger Bio,4,Debt - General,2017-01-01,406385533.4,590190571.2,,,"SIG Asia (Susquehanna), Source Code Capital",Completed,Debt,Synthetic_Augmented_4000.csv
MiraPath Health,1,Seed Round,2012-08-01,15138566.0,15138566.0,98466755.3,113605321.4,Meritech Capital Partners,Completed,Generating Revenue,Synthetic_Augmented_4000.csv
DynaForge Technologies,1,Series A,2023-06-01,85991385.2,98991720.3,334857768.2,420849153.4,n.d.,Completed,Generating Revenue,Synthetic_Augmented_4000.csv
DynaForge Technologies,2,Seed Round,2021-05-01,1658972.8,13000335.1,91407851.6,93066824.4,n.d.,Completed,Seed Round,Synthetic_Augmented_4000.csv
DynaForge Technologies,3,Angel (individual),2019-10-01,11341362.3,11341362.3,57094342.9,68435705.1,n.d.,Completed,Angel,Synthetic_Augmented_4000.csv
StratoCloud Systems,1,Seed Round,2013-12-01,740577.5,2401406.9,12203133.9,12943711.4,CRV,Completed,Seed Round,Synthetic_Augmented_4000.csv
StratoCloud Systems,2,Angel (individual),2012-04-01,1660829.4,1660829.4,6705409.1,8366238.4,n.d.,n.d.,Angel,Synthetic_Augmented_4000.csv
NimboPulse Technologies,1,Early Stage VC (Series A),2016-02-01,13173834.6,16036453.3,22503008.1,35676842.7,"OTB Ventures, TDJ Pitango Ventures",Completed,Generating Revenue,Synthetic_Augmented_4000.csv
NimboPulse Technologies,2,Seed Round,2014-12-01,600232.4,2862618.6,24758352.5,25358584.8,n.d.,n.d.,Seed Round,Synthetic_Augmented_4000.csv
NimboPulse Technologies,3,Accelerator/Incubator,2013-02-01,2262386.2,2262386.2,9981436.3,12243822.5,Aegis Ventures,n.d.,Startup,Synthetic_Augmented_4000.csv
PraxWave Health,1,Later Stage VC (Series D),2025-11-01,487864166.4,749015375.1,3079060867.5,3566925033.9,n.d.,n.d.,Generating Revenue,Synthetic_Augmented_4000.csv
PraxWave Health,2,Later Stage VC (Series C),2023-12-01,107057512.6,261151208.7,695125531.7,802183044.2,n.d.,n.d.,Late Stage VC,Synthetic_Augmented_4000.csv
PraxWave Health,3,Early Stage VC (Series B),2022-02-01,49462826.5,154093696.1,609884947.4,659347774.0,n.d.,Completed,Generating Revenue,Synthetic_Augmented_4000.csv
PraxWave Health,4,Early Stage VC (Series A),2020-06-01,93643046.8,104630869.6,233918279.9,327561326.7,n.d.,Completed,Generating Revenue,Synthetic_Augmented_4000.csv
PraxWave Health,5,Seed Round,2019-08-01,10987822.7,10987822.7,71423924.4,82411747.1,n.d.,n.d.,Product Development,Synthetic_Augmented_4000.csv
PraxWave Health,6,Debt - General,2026-06-30,42469423.1,791484798.2,,,Tencent,Completed,Debt,Synthetic_Augmented_4000.csv
LumaNest Pay,1,Series B,2019-10-01,27514942.0,140102263.9,1729162210.4,1756677152.4,Steadfast Capital Management,Completed,Early Stage VC,Synthetic_Augmented_4000.csv
LumaNest Pay,2,Series A,2018-05-01,103093561.8,112587321.9,605907201.6,709000763.4,Vintage Investment Partners,Completed,Early Stage VC,Synthetic_Augmented_4000.csv
LumaNest Pay,3,Seed Round,2016-11-01,9493760.0,9493760.0,56024035.0,65517795.0,n.d.,n.d.,Generating Revenue,Synthetic_Augmented_4000.csv
ZephLink AI,1,Series E,2022-04-01,126975939.7,1154093691.2,8267424136.6,8394400076.3,Wipro Ventures,Completed,Generating Revenue,Synthetic_Augmented_4000.csv
ZephLink AI,2,Series D,2021-05-01,286221208.8,1027117751.5,4339119630.4,4625340839.2,n.d.,n.d.,Generating Revenue,Synthetic_Augmented_4000.csv
ZephLink AI,3,Series C,2020-02-01,615038614.2,740896542.7,2853928591.5,3468967205.7,OMERS Ventures,Completed,Late Stage VC,Synthetic_Augmented_4000.csv
ZephLink AI,4,Series B,2018-05-01,7733708.5,125857928.5,1390868748.8,1398602457.3,n.d.,Completed,Generating Revenue,Synthetic_Augmented_4000.csv
ZephLink AI,5,Series A,2016-06-01,116183239.7,118124219.9,486036156.2,602219395.9,Sony,Completed,Startup,Synthetic_Augmented_4000.csv
ZephLink AI,6,Seed Round,2014-05-01,1940980.2,1940980.2,3234967.0,5175947.2,n.d.,n.d.,Startup,Synthetic_Augmented_4000.csv
PikoLoop Health,1,Early Stage VC (Series A),2017-02-01,3604280.4,13085823.2,61116796.0,64721076.4,n.d.,Completed,Generating Revenue,Synthetic_Augmented_4000.csv
PikoLoop Health,2,Seed Round,2015-08-01,9481542.7,9481542.7,52785637.4,62267180.1,n.d.,Completed,Seed Round,Synthetic_Augmented_4000.csv
RivoScale Labs,1,Later Stage VC (Series G),2026-06-01,11097035.7,867189049.9,29465261860.5,29476358896.3,n.d.,Completed,Generating Revenue,Synthetic_Augmented_4000.csv
